Id,SalePrice
2735,134696.9306410484
2736,148545.36740950996
2737,124662.02717925509
2738,127901.5285449892
2739,162277.06711087676
2740,136207.3632052017
2741,148037.1355618321
2742,153869.9633721637
2743,149787.01245840747
2744,151290.08450135266
2745,137513.9254519185
2746,135665.42191007824
2747,146557.85130329174
2748,124074.46344949806
2749,129132.67723497673
2750,132831.16171673898
2751,133729.7701528806
2752,208898.9217220039
2753,151032.2666707682
2754,195716.63142133655
2755,123593.17185423768
2756,86128.6229346346
2757,60967.51746075503
2758,76645.44064786877
2759,150928.93657694818
2760,117142.10723884244
2761,146432.1276054974
2762,148931.40599061354
2763,185986.8752828186
2764,160739.06994202168
2765,261598.52940922958
2766,135058.84223440554
2767,88590.88331544743
2768,123443.81976497403
2769,129156.63434243479
2770,144814.0164126585
2771,116920.82387620784
2772,118513.14499059514
2773,142227.52398319406
2774,140058.72643331942
2775,116681.23611528802
2776,140603.76329580758
2777,142729.48947194678
2778,108457.24750869824
2779,117574.32483523781
2780,98563.81591964363
2781,93922.18715580198
2782,97573.49685185733
2783,87714.94435093393
2784,125199.5499993042
2785,128017.5784856108
2786,65637.66913946648
2787,119610.51324622618
2788,78526.02666104672
2789,176687.1175691313
2790,87927.63319479745
2791,110966.36252651925
2792,66168.0921927375
2793,167398.33357479444
2794,93489.41724343086
2795,123595.15450036497
2796,94108.28472685625
2797,177826.72015661304
2798,104563.29446389912
2799,119220.88614101181
2800,64972.28190698795
2801,108484.50580943882
2802,132899.5341621219
2803,144306.50076854523
2804,136575.0522901463
2805,94900.14971165132
2806,86267.3081428258
2807,155494.93021325473
2808,149652.9279588372
2809,133328.94888740586
2810,138074.06242821657
2811,155949.03910666972
2812,148048.71849990575
2813,139329.65012157374
2814,147151.01700930906
2815,95991.52465626162
2816,249033.71418234552
2817,145870.74329984063
2818,133354.41780876092
2819,164704.0716104934
2820,137663.20263429737
2821,107146.24122151396
2822,191004.3819917321
2823,241656.73402185275
2824,172564.20883276517
2825,154067.9086885693
2826,129843.21442842213
2827,134958.41802515805
2828,221269.57920167863
2829,186005.6824400711
2830,219991.4711054198
2831,185152.43566123812
2832,244135.3496040654
2833,275786.33677948004
2834,212410.91114503524
2835,214330.90103285716
2836,191626.75332736998
2837,161144.92091944136
2838,144172.60738649752
2839,180289.8591232399
2840,190688.02308882662
2841,202429.92042372216
2842,230018.59324299748
2843,148554.6258403559
2844,157452.7879651504
2845,122447.80478172399
2846,212568.44707694533
2847,199922.61922666157
2848,206930.8680148766
2849,206274.93996067336
2850,268852.3967598275
2851,231635.00122078395
2852,230048.66247253152
2853,232364.42642224333
2854,140244.61476634172
2855,202551.72012107196
2856,205077.20272931547
2857,186631.6455586804
2858,204069.70172440933
2859,120570.51141482472
2860,119595.10702853468
2861,125722.41267913299
2862,183064.27691464772
2863,116581.16153958572
2864,232996.58069265753
2865,139455.7292449884
2866,135949.76488202985
2867,93918.48271186915
2868,97124.40760474397
2869,111319.83026740655
2870,138019.96215598358
2871,98108.43089169633
2872,52914.34929339385
2873,96921.48589486559
2874,136845.90246858558
2875,122254.18889358654
2876,162211.84770467962
2877,138560.9013973912
2878,173876.53779004407
2879,142487.6768433472
2880,101895.69685129636
2881,155190.1709088994
2882,171337.68356865185
2883,184191.98142344615
2884,190442.88676987562
2885,192364.0932330859
2886,215472.62612129326
2887,95522.00328603473
2888,127159.09854940168
2889,54930.12614784054
2890,75448.10762212642
2891,132830.60287756752
2892,56690.661799339265
2893,102198.08760007718
2894,56983.108766615806
2895,303733.9484370599
2896,281493.5372044176
2897,196716.00172244932
2898,143311.2209643359
2899,205542.70728194504
2900,154650.31114196888
2901,204280.61933918897
2902,185088.5953228826
2903,329800.8056001401
2904,353944.0475591957
2905,96565.51091425568
2906,196759.4133580119
2907,112756.70140551258
2908,129973.57138708787
2909,143310.37770837688
2910,79664.06539318465
2911,84018.94748539517
2912,147964.29400574407
2913,86216.85037153168
2914,77513.21635449967
2915,81273.3482271995
2916,84435.02978354316
2917,162016.04298500303
2918,117367.63768549336
2919,213731.17404713505
